"","","","2023","2023"
"","","","Unit","Value"
"Denmark","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","53.27"
"Denmark","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","149.86"
"Djibouti","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","2.02"
"Djibouti","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","5.31"
"Djibouti","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","39.49"
"Djibouti","Food supply quantity (kg/capita/yr)","Meat","kg/cap","14.07"
"Djibouti","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","61.12"
"Djibouti","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","34.12"
"Djibouti","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","115.65"
"Dominican Republic","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","16.75"
"Dominican Republic","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","17.14"
"Dominican Republic","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","379.63"
"Dominican Republic","Food supply quantity (kg/capita/yr)","Meat","kg/cap","61.6"
"Dominican Republic","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","113.31"
"Dominican Republic","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","44.53"
"Dominican Republic","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","159.88"
"Ecuador","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","7.72"
"Ecuador","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","6.45"
"Ecuador","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","80.41"
"Ecuador","Food supply quantity (kg/capita/yr)","Meat","kg/cap","56.24"
"Ecuador","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","115.77"
"Ecuador","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","97.37"
"Ecuador","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","23.65"
"Egypt","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","3.69"
"Egypt","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","20.5"
"Egypt","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","94.03"
"Egypt","Food supply quantity (kg/capita/yr)","Meat","kg/cap","27.62"
"Egypt","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","48.44"
"Egypt","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","21.33"
"Egypt","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","135.7"
"El Salvador","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","8.54"
"El Salvador","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","7.22"
"El Salvador","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","82.78"
"El Salvador","Food supply quantity (kg/capita/yr)","Meat","kg/cap","45.65"
"El Salvador","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","250.75"
"El Salvador","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","32.67"
"El Salvador","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","92.51"
"Estonia","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","12.79"
"Estonia","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","12.7"
"Estonia","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","81.87"
"Estonia","Food supply quantity (kg/capita/yr)","Meat","kg/cap","64.73"
"Estonia","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","339.35"
"Estonia","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","80.28"
"Estonia","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","132.27"
"Eswatini","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","1.43"
"Eswatini","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","3.79"
"Eswatini","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","75.62"
"Eswatini","Food supply quantity (kg/capita/yr)","Meat","kg/cap","22.38"
"Eswatini","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","54.04"
"Eswatini","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","48.26"
"Eswatini","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","31.78"
"Ethiopia","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","0.3"
"Ethiopia","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","0.5"
"Ethiopia","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","10.97"
"Ethiopia","Food supply quantity (kg/capita/yr)","Meat","kg/cap","6.91"
"Ethiopia","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","30.81"
"Ethiopia","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","9"
"Ethiopia","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","11.71"
"Fiji","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","12.36"
"Fiji","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","27.95"
"Fiji","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","77.77"
"Fiji","Food supply quantity (kg/capita/yr)","Meat","kg/cap","63.16"
"Fiji","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","58.78"
"Fiji","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","113.67"
"Fiji","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","130.21"
"Finland","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","10.45"
"Finland","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","31.49"
"Finland","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","92.17"
"Finland","Food supply quantity (kg/capita/yr)","Meat","kg/cap","69.39"
"Finland","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","257.81"
"Finland","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","48.62"
"Finland","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","103.16"
"France","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","13.14"
"France","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","32.64"
"France","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","105.19"
"France","Food supply quantity (kg/capita/yr)","Meat","kg/cap","80.31"
"France","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","258.7"
"France","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","34.05"
"France","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","112.76"
"French Polynesia","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","11.51"
"French Polynesia","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","50.51"
"French Polynesia","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","76.65"
"French Polynesia","Food supply quantity (kg/capita/yr)","Meat","kg/cap","98.47"
"French Polynesia","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","138.15"
"French Polynesia","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","37.35"
"French Polynesia","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","139.88"
"Gabon","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","0.85"
"Gabon","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","27.03"
"Gabon","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","131.3"
"Gabon","Food supply quantity (kg/capita/yr)","Meat","kg/cap","63.08"
"Gabon","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","31.81"
"Gabon","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","22.85"
"Gabon","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","55.48"
"Gambia","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","1.97"
"Gambia","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","20.17"
"Gambia","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","6.07"
"Gambia","Food supply quantity (kg/capita/yr)","Meat","kg/cap","19.14"
"Gambia","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","42.18"
"Gambia","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","63.18"
"Gambia","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","29.14"
"Georgia","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","11.27"
"Georgia","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","10.33"
"Georgia","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","47.76"
"Georgia","Food supply quantity (kg/capita/yr)","Meat","kg/cap","45.42"
"Georgia","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","188.82"
"Georgia","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","37.88"
"Georgia","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","83.52"
"Germany","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","15.9"
"Germany","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","12.98"
"Germany","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","86.68"
"Germany","Food supply quantity (kg/capita/yr)","Meat","kg/cap","70.67"
"Germany","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","226.58"
"Germany","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","41.23"
"Germany","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","175.76"
"Ghana","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","1.06"
"Ghana","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","23.62"
"Ghana","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","165"
"Ghana","Food supply quantity (kg/capita/yr)","Meat","kg/cap","17.37"
"Ghana","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","5.9"
"Ghana","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","11.03"
"Ghana","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","29.17"
"Greece","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","9.65"
"Greece","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","19.63"
"Greece","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","121.56"
"Greece","Food supply quantity (kg/capita/yr)","Meat","kg/cap","81.99"
"Greece","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","257.2"
"Greece","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","38.72"
"Greece","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","130.05"
"Grenada","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","21.36"
"Grenada","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","20.33"
"Grenada","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","160.19"
"Grenada","Food supply quantity (kg/capita/yr)","Meat","kg/cap","80.46"
"Grenada","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","149.13"
"Grenada","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","50.34"
"Grenada","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","103.18"
"Guatemala","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","12.42"
"Guatemala","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","3.77"
"Guatemala","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","69.75"
"Guatemala","Food supply quantity (kg/capita/yr)","Meat","kg/cap","54.26"
"Guatemala","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","82.98"
"Guatemala","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","82.49"
"Guatemala","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","67.55"
"Guinea","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","1.87"
"Guinea","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","10.65"
"Guinea","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","103.44"
"Guinea","Food supply quantity (kg/capita/yr)","Meat","kg/cap","15.18"
"Guinea","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","14.9"
"Guinea","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","20.43"
"Guinea","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","42.91"
"Guinea-Bissau","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","0.82"
"Guinea-Bissau","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","2.35"
"Guinea-Bissau","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","46.43"
"Guinea-Bissau","Food supply quantity (kg/capita/yr)","Meat","kg/cap","14.01"
"Guinea-Bissau","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","16.98"
"Guinea-Bissau","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","7.03"
"Guinea-Bissau","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","18.52"
"Guyana","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","1.6"
"Guyana","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","24.76"
"Guyana","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","345.9"
"Guyana","Food supply quantity (kg/capita/yr)","Meat","kg/cap","88.72"
"Guyana","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","129.27"
"Guyana","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","75.56"
"Guyana","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","315.8"
"Haiti","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","0.39"
"Haiti","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","5.42"
"Haiti","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","87.35"
"Haiti","Food supply quantity (kg/capita/yr)","Meat","kg/cap","20.73"
"Haiti","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","6.95"
"Haiti","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","21.95"
"Haiti","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","15.06"
"Honduras","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","3.94"
"Honduras","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","4.39"
"Honduras","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","57.75"
"Honduras","Food supply quantity (kg/capita/yr)","Meat","kg/cap","37.69"
"Honduras","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","65.06"
"Honduras","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","57.51"
"Honduras","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","35.73"
"Hungary","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","14.3"
"Hungary","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","6.46"
"Hungary","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","81.26"
"Hungary","Food supply quantity (kg/capita/yr)","Meat","kg/cap","76.33"
"Hungary","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","189"
"Hungary","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","59.75"
"Hungary","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","98.32"
"Iceland","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","9.94"
"Iceland","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","83.81"
"Iceland","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","130.14"
"Iceland","Food supply quantity (kg/capita/yr)","Meat","kg/cap","98.05"
"Iceland","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","202.17"
"Iceland","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","97.2"
"Iceland","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","157.68"
"India","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","4.72"
"India","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","8.73"
"India","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","65.64"
"India","Food supply quantity (kg/capita/yr)","Meat","kg/cap","8.12"
"India","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","87.43"
"India","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","19.63"
"India","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","92.91"
"Indonesia","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","20.87"
"Indonesia","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","40.42"
"Indonesia","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","85.38"
"Indonesia","Food supply quantity (kg/capita/yr)","Meat","kg/cap","19.95"
"Indonesia","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","14.95"
"Indonesia","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","28.05"
"Indonesia","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","49.21"
"Iran (Islamic Republic of)","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","8.47"
"Iran (Islamic Republic of)","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","11.3"
"Iran (Islamic Republic of)","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","123.37"
"Iran (Islamic Republic of)","Food supply quantity (kg/capita/yr)","Meat","kg/cap","29.9"
"Iran (Islamic Republic of)","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","26.5"
"Iran (Islamic Republic of)","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","31.61"
"Iran (Islamic Republic of)","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","105.38"
"Iraq","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","2.5"
"Iraq","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","2.65"
"Iraq","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","55.48"
"Iraq","Food supply quantity (kg/capita/yr)","Meat","kg/cap","24.57"
"Iraq","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","53.58"
"Iraq","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","67.64"
"Iraq","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","89.49"
"Ireland","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","13.37"
"Ireland","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","19.27"
"Ireland","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","106.93"
"Ireland","Food supply quantity (kg/capita/yr)","Meat","kg/cap","98.38"
"Ireland","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","324.22"
"Ireland","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","98.78"
"Ireland","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","185.62"
"Israel","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","12.5"
"Israel","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","24.75"
"Israel","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","117.79"
"Israel","Food supply quantity (kg/capita/yr)","Meat","kg/cap","108.73"
"Israel","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","175.54"
"Israel","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","55.25"
"Israel","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","143.2"
"Italy","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","13.14"
"Italy","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","29.39"
"Italy","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","121.11"
"Italy","Food supply quantity (kg/capita/yr)","Meat","kg/cap","71.2"
"Italy","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","232.07"
"Italy","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","40.12"
"Italy","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","120.49"
"Jamaica","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","3.53"
"Jamaica","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","27.85"
"Jamaica","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","144.07"
"Jamaica","Food supply quantity (kg/capita/yr)","Meat","kg/cap","66.96"
"Jamaica","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","107.23"
"Jamaica","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","50.38"
"Jamaica","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","122.62"
"Jordan","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","4.58"
"Jordan","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","4.77"
"Jordan","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","40.85"
"Jordan","Food supply quantity (kg/capita/yr)","Meat","kg/cap","35.09"
"Jordan","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","103.56"
"Jordan","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","81.12"
"Jordan","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","117.61"
"Kazakhstan","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","9.71"
"Kazakhstan","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","3.93"
"Kazakhstan","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","63.55"
"Kazakhstan","Food supply quantity (kg/capita/yr)","Meat","kg/cap","64.9"
"Kazakhstan","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","191.47"
"Kazakhstan","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","26.3"
"Kazakhstan","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","301.47"
"Kenya","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","1.25"
"Kenya","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","2.86"
"Kenya","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","79.21"
"Kenya","Food supply quantity (kg/capita/yr)","Meat","kg/cap","10.18"
"Kenya","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","87.95"
"Kenya","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","21.23"
"Kenya","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","55.58"
"Kiribati","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","3.48"
"Kiribati","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","72.28"
"Kiribati","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","69.7"
"Kiribati","Food supply quantity (kg/capita/yr)","Meat","kg/cap","45.09"
"Kiribati","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","7.47"
"Kiribati","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","50.42"
"Kiribati","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","44.37"
"Kuwait","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","14.03"
"Kuwait","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","12.97"
"Kuwait","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","92.8"
"Kuwait","Food supply quantity (kg/capita/yr)","Meat","kg/cap","62.54"
"Kuwait","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","141.52"
"Kuwait","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","39.05"
"Kuwait","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","162.89"
"Kyrgyzstan","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","6.48"
"Kyrgyzstan","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","1.46"
"Kyrgyzstan","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","39.55"
"Kyrgyzstan","Food supply quantity (kg/capita/yr)","Meat","kg/cap","39.97"
"Kyrgyzstan","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","213.87"
"Kyrgyzstan","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","54.33"
"Kyrgyzstan","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","189.36"
"Lao People's Democratic Republic","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","1.83"
"Lao People's Democratic Republic","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","28.52"
"Lao People's Democratic Republic","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","132.78"
"Lao People's Democratic Republic","Food supply quantity (kg/capita/yr)","Meat","kg/cap","31.08"
"Lao People's Democratic Republic","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","10.15"
"Lao People's Democratic Republic","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","13.75"
"Lao People's Democratic Republic","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","201.53"
"Latvia","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","9"
"Latvia","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","24.49"
"Latvia","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","62.47"
"Latvia","Food supply quantity (kg/capita/yr)","Meat","kg/cap","82.65"
"Latvia","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","259.7"
"Latvia","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","62.49"
"Latvia","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","144.55"
"Lebanon","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","7.11"
"Lebanon","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","4.74"
"Lebanon","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","103.77"
"Lebanon","Food supply quantity (kg/capita/yr)","Meat","kg/cap","38.19"
"Lebanon","Food supply quantity (kg/capita/yr)","Milk - Excluding Butter","kg/cap","111.72"
"Lebanon","Food supply quantity (kg/capita/yr)","Sugar & Sweeteners","kg/cap","67.08"
"Lebanon","Food supply quantity (kg/capita/yr)","Vegetables","kg/cap","138.16"
"Lesotho","Food supply quantity (kg/capita/yr)","Eggs","kg/cap","0.55"
"Lesotho","Food supply quantity (kg/capita/yr)","Fish, Seafood","kg/cap","1.92"
"Lesotho","Food supply quantity (kg/capita/yr)","Fruits - Excluding Wine","kg/cap","15.6"
"Lesotho","Food supply quantity (kg/capita/yr)","Meat","kg/cap","18.79"
